text	label
Financial difficulties	Business_Administrative
due to lack of finance	Business_Administrative
Funding withdrawn	Business_Administrative
Lack of funding	Business_Administrative
The investigator at Cedars stopped this study due to problems collecting payment from the sponsor.	Business_Administrative
Funding for continuation was not received.	Business_Administrative
Funding unavailable	Business_Administrative
Study withdrawn for financial problems. We didnwt get a grant we needed for purchesing the medication for the study.	Business_Administrative
Funding	Business_Administrative
Study was stopped due to perceived futility because the baseline pain score in first 40 patients was too low to be able demonstrate an improvement	Negative
Study was terminated for futility following the planned interim analysis.	Negative
Protocol-defined outcome in terms of efficacy would not be achieved.	Negative
"Terminated because of futility to continue, after planned interim analysis."""	Negative
Interim analysis indicated that sample size of study patients had to be highly increased to obtain significant outcomes.	Negative
The study was terminated on the basis of futility. There were no safety or toleration issues.	Negative
The Omega arm of this study was stopped for futility. The EDEN arm continues to recruit patients as a separate independent study.	Negative
"Terminated by DSMB; futility analysis showing Mg treatment not efficacious"	Negative
interim analysis indicates statistical futility for primary outcomes	Negative
The study was stopped early for futility reasons.	Negative
Futility	Negative
"Based on interim analysis at the end of Stage 1, and predefined stopping rules for futility, further enrollment was stopped due to lack of efficacy"""	Negative
Futility	Negative
The DMC terminated the study on the basis of futility (insufficient clinical response).	Negative
this study was suspended for futility	Negative
Interim efficacy analysis indicated it would be futile to continue study.	Negative
"No difference in 28 day survival among treatment groups (futility). Data analyses showed earlier, but not higher, mortality in the hypertonic saline arms."""	Negative
"When 9 subjects of targeted 12 subjects had been studied, no changes in plasma potassium were detected and it was deemed futile to continue with enrolment."""	Negative
Only apx 1/3 of enrolled subjects (signed consent) participated. Futility analysis to show primary endpoint	Negative
termination due to futility (very slow patient enrollment)	Negative
Very low rate of recruitment anticipated futility of pursuing the study	Negative
Stopped for futility by DSMB	Negative
Due to results of conditional power analysis performed at the first interim analysis and due to observed spectrum of adverse events.	Negative
Terminated for futility by sponsor after a pre-planned interim review of data	Negative
Interim analysis has shown that the objectives of this study can not be reached	Negative
Futility	Negative
Coronary flow by echo Doppler was obtainable in about 50% of subjects. The study was stopped early because of insufficient sample size to achieve adequate power	Negative
DSMB stopped trial for futility	Negative
Futility	Negative
"based on interim analysis statistical significance in primary endpoint cannot be achieved with planned sample size, no safety concerns"""	Negative
An independent DMC determined continuation was unlikely to demonstrate a statistically significant advantage of ASP8825 over placebo on the primary endpoint	Negative
DSMB felt continuing study will not yield any statistical significance.	Negative
DSMB stopped the study based on conclusion of likely futility of treatment on the primary outcome.	Negative
Low probability of positive outcome	Negative
"As no safety warnings were detected,Interim analysis from the first 40 patients reccomends to stop the trial for futility"""	Negative
Futility boundary at interim analysis not met	Negative
Study was terminated due to futility	Negative
"Futility analysis undertaken, determined that study was underpowered."""	Negative
Because of the low probability of achieving the primary endpoint.	Negative
"The CARE Network DSMB recommended to the NHLBI that the MARS trial be terminated, based on a futility analysis with 55 randomized children."""	Negative
This study was terminated because it was unlikely to have sufficient power to show a difference with therapy on an interim analysis.	Negative
Due to a substantial response to placebo an interim analysis indicated the need for a larger than expected study population to achieve the level of significance	Negative
Met criteria for study futility at interim analysis	Negative
futility	Negative
Terminated for futility reasons.	Negative
Futility reasons after Independent Data Monitoring Committee interim analysis	Negative
"Based on futility analysis showing &lt;30% chance of meeting primary endpoint."	Negative
Terminated for futility on 11/30/09 based on the recommendation of the DSMB	Negative
because in a preliminary analysis we would need 1000 patients per group to achieve significative differences in the main end point.	Negative
"Interim data indicated that subjects exhibited no meaningful allergic disease during the first ragweed season, making it impossible to measure treatment effect."""	Negative
protocol needs complete restructuring in order to make it feasible and to complete the enrollment of 23 patients	Inadequate design
Decision to discontinue was due to the challenges of the current trial design and the constraints on enrolling eligible and consenting patients.	Inadequate design
Recruitment of patients proved much too difficult based on the chosen criteria.	Inadequate design
"poor recruitment, pilot outcome measures inappropriate"""	Inadequate design
"Due to the lack of enrolment and complexity of design, the QAX576A2103 study in asthma was terminated. No subjects have been dosed for this study."""	Inadequate design
"Low study enrollment; re-evaluating study protocol and study selection criteria."	Inadequate design
"This study was terminated May 7, 2007. The study stopped due to tablet formulation issues. No safety issues were involved in the termination decision."""	Inadequate design
Limited regulatory value to uncontrolled trials. No safety/efficacy concerns.	Inadequate design
Terminated due to suboptimal dosing schedule	Inadequate design
The trial was terminated early due to inadequate study design.	Inadequate design
Need to review design	Inadequate design
Enrollment suspended due to low drug exposure.	Inadequate design
Study not yet started. Decided not to do the study. Considering more robust design.	Inadequate design
Not to expose the patients to subtherapeutic dose	Inadequate design
Objectives of study could not be met within a reasonable timeframe.	Inadequate design
Investigator decided it was not feasible to conduct this study	Inadequate design
Endpoint no longer deemed meaningful	Inadequate design
Withdrawn pending further review of clinical design.	Inadequate design
Study terminated due to lack of care guidelines in the protocol.	Inadequate design
The intervention could not be successfully carried out in the SADP setting because of issues independent of the cognitive training intervention.	Inadequate design
No recommended Phase II dose was determined.	Inadequate design
Interim Analysis: Optimization of study design required.	Inadequate design
protocol revisions were deemed unable to be completed by 8/2007	Inadequate design
Study design no longer relevant and no patients were recruited.	Inadequate design
lack of data	Insufficient Data
Insufficient Data Collected	Insufficient Data
Insufficient findings for data analysis	Insufficient Data
Insufficient Data Collected	Insufficient Data
Incomplete data	Insufficient Data
Insufficient findings for data analysis	Insufficient Data
Insufficient Data Collected	Insufficient Data
Preliminary data was inconclusive to warrant keeping the study open.	Insufficient Data
Due to lack of follow-up information	Insufficient Data
Insufficient findings for data analysis	Insufficient Data
Insufficient Data Collected	Insufficient Data
lack of data	Insufficient Data
We wish to wait until there is more data available using this substance.	Insufficient Data
stopped due to slow recruitment and no effect	Negative
"High dropout, problems recruiting, and smaller than expected decline in FEV1."""	Negative
"This trial is being closed based on lack of substantive efficacy, slow accrual and overall tolerance in patients treated to date."""	Negative
"Problems recruiting; patient relapse following treatment"	Negative
"low response rate, no evidence of PFS or OS improved."""	Negative
The study was discontinued after the completion of dose escalation because of slow enrollment and minimal preliminary biological and clinical efficacy.	Negative
Slower than anticipated recruitment and stopping criteria defined in protocol resulted in early termination of study.	Negative
"Rate of cure was higher than expected, IRB suspended for no additional benefit"""	Negative
DSMB recommended termination due to lower survival to discharge in primary population and worse discharge CPC scores in the treatment arm than control arm.	Negative
"Stopped by the DSMB due to a trend toward more adverse events in the higher hemoglobin (Hb) arm and &lt;5% chance that the study would show benefit for higher Hb."	Negative
Study drug administration discontinued based on benefit-risk profile.	Negative
"Based on the data and observed benefit-risk profile, the trial's independent oversight committee recommended that enrollment not resume."""	Negative
Terminated: recruiting or enrolling participants has halted and will not resume because low protein diet is not feasible nor efficious.	Negative
The DSMB recommended that the study be stopped as a result of concerns regarding safety and intolerability and insufficient evidence of efficacy.	Negative
Study stopped due to increased harm and slow progress in the intervention group.	Negative
"Due to unacceptable non-dose limiting toxicities, excessive treatment delays and limited clinical responses."""	Negative
lack of efficacy and tolerability	Negative
"&quot;Tapering doses&quot; protocol arm was not effective for treatment retention outcome."	Negative
NINDS DSMB recommended trial be terminated for futility after reviewing an interim analysis of 84 subjects.	Negative
stopped for lack of efficacy	Negative
Study has been terminated. Interim analysis results showed evidence of safety without efficacy of ODSH in patients with acute exacerbation of COPD.	Negative
No sufficient increase in plasma osmolarity by galactose (one patient included)	Negative
Results of the interim analysis suggested no significant diff between study groups.	Negative
CO Phase 2 data did not show sufficient improvement in cath opening at higher dose/concentration evaluated. Nuvelo ended further clinical dev of alfimeprase.	Negative
Efficacy seen in the solid tumour patient population was not sufficient to continue research with AZD1152 monotherapy in solid tumors at that time.	Negative
Efficacy was not cleared at US study	Negative
The biological effect seen with natalizumab was not sufficient to warrant further development in RA.	Negative
AML assessment of response in the Part B patients (9) find treatment failure in all instances.	Negative
Results of interim analysis indicate lack of efficacy when compared to placebo.	Negative
test drug showed lack of benefit at interim analysis	Negative
A preliminary analysis of 11 patients confirmed the safety profile of NCX-1000 but did not demonstrate the efficacy required.	Negative
the study was halted after the first interim analysis as there were significantly more patients who recovered at one month in the control arm	Negative
Study stopped due to lack of efficacy.	Negative
results did not show intervention was beneficial	Negative
Study terminated due to no apparent benefit.	Negative
lack of efficacy	Negative
The hypothesis that probiotics would reduce hepatic steatosis in humans was not supported	Negative
The study had failed to meet the primary objective of tumor response rate at 12 weeks from first dose.	Negative
Terminated due to lack of efficacy	Negative
Limited viral load reduction in HCV subjects	Negative
Primary efficacy analysis at Week 24 did not demonstrate non-inferiority of raltegravir versus lopinavir (+) ritonavir	Negative
Results inconclusive	Negative
Lack of efficacy	Negative
"Enrollment suspended based upon interim analysis; subjects allowed to stay on study until disease progression."	Negative
Intervention did not appear to be effective in most enrolled patients.	Negative
"6 month vital status report not collected after 28 day follow up analysis indicated no difference between placebo &amp; tezosentan"	Negative
"Interim analysis, infliximab did not reduce number of first relapses in GCA or cumulative glucocorticosteroid dosage"""	Negative
The tested combination was ineffective.	Negative
Interim analysis showed no difference in outcome between treatment groups.	Negative
Efficacy was not cleared at US study	Negative
"No difference in protein excretion at 6&amp;12 months. No safety issues."	Negative
interim analysis suggested no differences with whole sample	Negative
An interim data analysis found no significant difference between testing groups.	Negative
Sufficient evidence of efficacy not met. Discontinuation not based on any safety concerns.	Negative
Efficacy rates did not show large enough differences between treatments	Negative
Decision to terminate recruitment on this study was based on lack of efficacy observed to date	Negative
Lack of efficacy	Negative
Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this indication were terminated.	Negative
Lack of efficacy	Negative
The doses were not effective in maintaining testosterone suppression	Negative
AVE5530 in hypercholesterolemia was stopped due to insufficient efficacy	Negative
Efficacy not evident in this population.	Negative
Study stopped due to lack of efficacy.	Negative
Time to engraftment would not be improved compared to historical controls.	Negative
Interim analysis showed inadequate efficacy of bifeprunox	Negative
Sponsor's decision due to absence of demonstration of efficacy of volinanserin in primary insomnia with predominant sleep maintenance problems	Negative
Study stopped due to lack of efficacy.	Negative
primary efficacy analysis at Week 24 did not demonstrate non-inferiority of raltegravir versus lopinavir (+) ritonavir	Negative
The major and primary reason for the study termination is the observed reduced efficacy of CellCept compared to placebo.	Negative
"we have seen little, if any, improved benefit of using 577 as opposed to 595 nm."""	Negative
The stopping rule was applied because of low response rates.	Negative
Lack of efficacy	Negative
Protocol pre-specified interim analysis showed that difference between groups was too small to reach significance.	Negative
Interim Analysis result indicated the study will not show a significant benefit of the study medication on the primary endpoint.	Negative
The planned enrollment was 130 patients and the study was halted prematurely due to lack of efficacy in both arms. Enrolled patients continued treatment.	Negative
Study stopped due to lack of efficacy.	Negative
An interim analysis showed that nitric oxide patches are not enough effective	Negative
"After year 1, there was insufficient statistical power to detect a difference in the primary outcome measure during planned study period."""	Negative
Interim analysis showed inadequate efficacy of bifeprunox	Negative
Dose levels were determined to be subtherapeutic	Negative
ITF2357 (Givinostat) was well tollerated but had limited activity against refractory/relapsed HL	Negative
Sufficient evidence of efficacy not met. Discontinuation not based on any safety concerns.	Negative
"Based on an interim data review, the DSMB concluded that the vaccine cannot be shown in this trial to prevent HIV infection or affect the course of the disease."""	Negative
AVE5530 in hypercholesterolemia was stopped due to insufficient efficacy	Negative
The 001 trial did not show benefit versus placebo	Negative
Insufficient evidence of the clinical effectiveness of cangrelor	Negative
The buccal arm of the study was 30% less effecrtive in stopping seizures within 10 minutes compared with the IV dose. This met a stoppimg rule for the study	Negative
lack of effectiveness	Negative
"The compound has a benign safety profile with short-term use, clinically sig efficacy responses have not been demonstrated, or if so, have not been sustained."""	Negative
Projected neutral significance for primary composite efficacy endpoint.	Negative
lack of efficacy	Negative
Lack of efficacy	Negative
Experimental arm (induction + low dose tacrolimus) not effective.	Negative
Due to lack of sufficient efficacy.	Negative
ganaxolone did not significantly reduce spasms after an 8-day placebo control period	Negative
Sufficient evidence of efficacy not met. Discontinuation not based on any safety concerns.	Negative
Interim analysis showed no drug efficacy.	Negative
Interim data analysis showed no effect between treatment groups	Negative
Lack of efficacy	Negative
Sponsor's decision due to absence of demonstration of efficacy of volinanserin in primary insomnia with predominant sleep maintenance problems	Negative
Lack of efficacy following an interim analysis	Negative
interim review of the data indicated that the hypothesis put forth on the efficacy of a 3 day regimen was not met.	Negative
Study stopped due to lack of efficacy.	Negative
"DSMB reviewed data of 1st 10 subjects; determined no safety concerns. Efficacy as a single agent in this patient population was unlikely. Voluntary Termination"	Negative
Lack of Efficacy.	Negative
Lack of efficacy	Negative
Withdrawn as early analysis indicated stereotactic radiosurgery not as beneficial post-op as pre-op	Negative
stopped after planned interim analysis for lack of efficacy	Negative
Study terminated due to lack of response at the first efficacy analysis	Negative
"This study is being discontinued based on data suggesting that none of the doses tested demonstrated both glycemic &amp; body fluid benefits vs. the comparitor"	Negative
Insuficient clinical activity.	Negative
Preliminary data showed no survival benefit in the GV1001 group compared to the gemcitabine group.	Negative
lack of efficacy (intermediate analysis)	Negative
Lack of efficacy	Negative
"In the intermediate analysis, no effect could be shown, not even a tendency."""	Negative
No clinical significant	Negative
We determined that the results would not be worth reporting.	Negative
Lack of Efficacy	Negative
Following a pre-specified interim analysis and Data Monitoring Committee recommendation due to insufficient level of efficacy	Negative
Study was stopped because of ineffectiveness of one investigated Drug	Negative
lack of efficacy of the prednisone/placebo	Negative
Preliminary data showed [123I] MNI-308 not a useful tool in detection of AD.	Negative
due to absence of evidence of clinical activity up to toxic doses	Negative
The biological effect seen with natalizumab was not sufficient to warrant further development in RA.	Negative
Treatment ineffective	Negative
Implantation rate significantly lower in treatment group than Controls.	Negative
Non significative preliminary data	Negative
SP arms were stopped due to high levels of treatment failure.CD not available.	Negative
In accordance with protocol's predefined criteria and Data Monitoring Committee recommendation due to insufficient level of efficacy	Negative
The study was discontinued after the completion of dose escalation due to minimal preliminary biological and clinical activity	Negative
This study was stopped prematurely due to lack of efficacy.	Negative
AVE5530 in hypercholesterolemia was stopped due to insufficient efficacy	Negative
Study was stopped after pre-definied interim analysis because of no effects	Negative
The decision to terminate was completely related to efficacy and there were no safety concerns.	Negative
Not reached the statistical hypothesis at the interim analysis	Negative
Insufficient evidence of the clinical effectiveness of cangrelor	Negative
This study has been withdrawn because the drug would not meet trial criteria for efficacy	Negative
Failure to demonstrate a tolerable dose that had potential for efficacy.	Negative
This pivotal trial and one conducted in Europe did not meet the primary efficacy endpoint for the double blind phase.	Negative
lack of efficacy	Negative
Due to efficacy results of interim analysis	Negative
primary efficacy endpoint not attainable.	Negative
The study was discontinued after the first 10 patients because of discouraging results.	Negative
We did not see any effect of Palifermin on benign or malignant tumor growth	Negative
"Based on an interim data review, the DSMB concluded that the vaccine cannot be shown in this trial to prevent HIV infection or affect the course of the disease."""	Negative
Lack of efficacy	Negative
AVE5530 in hypercholesterolemia was stopped due to insufficient efficacy	Negative
Poor recruitment and change in development strategy	Insufficient Enrollment
slow enrollment and change in product development strategy	Insufficient Enrollment
"low accrual; loss of funding"	Insufficient Enrollment
"Low Accrual, Funding"""	Insufficient Enrollment
Withdrawn due to poor accrual/lack of funding	Insufficient Enrollment
The study was stopped due to poor accrual and lack of funding.	Insufficient Enrollment
"Poor recruitment; study design not appropriate any longer."	Insufficient Enrollment
poor accrual and response less than expected on interim analysis	Insufficient Enrollment
Slow enrollment and due to personnel change there was no viable way to quantify glycine levels through imaging	Insufficient Enrollment
Combination of departure of Investigator from one site and slow recruitment rate	Insufficient Enrollment
Dr. Vindas completed his fellowship + low enrollment	Insufficient Enrollment
No subjects enrolled and PI went to another facility	Insufficient Enrollment
difficult enrollment after the primary investigator left the centre	Insufficient Enrollment
"Inadequate number of records screened; primary investigator left institution."	Insufficient Enrollment
Enrollment was too slow and principal investigator moved to another country	Insufficient Enrollment
early termination due to loss of interest and low enrollment of patient	Insufficient Enrollment
Zero accrual and failure to generate multicenter interest.	Insufficient Enrollment
Main objective of study was met. Further recruitment was difficult.	Insufficient Enrollment
The trial was terminated on May 2008 after inclusion of 10 patients due to low recruitment and patient compliance.	Insufficient Enrollment
due to recruitment problems / based on recommendation of Independent Review Board	Insufficient Enrollment
slow recruitment and treatments beyond expiry date	Insufficient Enrollment
"Slow accrual; drug availability"	Insufficient Enrollment
Insufficient recruitment in a reasonable time + expiration of study medication	Insufficient Enrollment
We were unable to enroll a sufficient number of patients due to manpower.	Insufficient Enrollment
Unexpected difficult recruitment. Study drug expired	Insufficient Enrollment
Terminated October 2009 (in 4th year) due to low enrollment and anticipated drug expiration November 2009.	Insufficient Enrollment
The study was terminated due to difficulties with finding sites and subjects willing to participate.	Insufficient Enrollment
Recruitment very difficult. Study drug expired so we have stopped the study.	Insufficient Enrollment
"Slow recruitment; Study did not address safety concern raised by European Medicines Agency"	Insufficient Enrollment
Exploratory study proactively terminated by Roche after slow enrollment due to concerns regarding the CV safety profile of TZDs in patients with symptomatic CHF	Insufficient Enrollment
"Following an SAE, study was put on hold. After performing preclinical follow-up studies, volunteers were no longer available for continuation."""	Insufficient Enrollment
"Low patient enrollment; toxicities"	Insufficient Enrollment
"Terminated by sponsor due to low enrollment; see details below"	Insufficient Enrollment
The study was terminated by the sponser due to low study enrollment.	Insufficient Enrollment
"Few subjects recruited, sponsor withdrew support."""	Insufficient Enrollment
The study was closed early due to slow patient accrual and sponsor's withdrawal of support.	Insufficient Enrollment
Inadequate retention of GHD adults to maintain power to study the effect of GH on fibrinolysis. A comparison between GHD adults and controls was completed.	Insufficient Enrollment
Further evaluation determined it was not feasible to enroll the post-partum tubal ligation group at our facility	Insufficient Enrollment
Slow enrollment due to multiple screen failures	Insufficient Enrollment
"logistic reasons, patients could not be recruited"""	Insufficient Enrollment
Poor patient enrollment due to logistical issues.	Insufficient Enrollment
Poor patient enrollment due to logistical issues	Insufficient Enrollment
Withdrawn due to poor accrual and lack of feasibility	Insufficient Enrollment
"not enough patients to e recruited, problems with the conductance catheter"""	Insufficient Enrollment
Poor patient enrollment due to logistical issues	Insufficient Enrollment
Achieving site readiness and enrolling the trial within a reasonable time	Insufficient Enrollment
Very slow enrollment.Study entry criteria not in line w/local standards of care	Insufficient Enrollment
"Withdrawn because there were no dramatic changes in the main endpoint, as well as low enrollment numbers. The data are not interpretable in terms of efficacy."""	Insufficient Enrollment
Not reaching recruitment and endpoint goals	Insufficient Enrollment
Multiparas study terminated due to poor recruitment. Randomization revealed only after decision recorded on clinicaltrials.gov	Insufficient Enrollment
"The study was terminated on June 22, 2007 for inability to enroll patients within an appropriate timeframe. There were no efficacy/safety concerns."""	Insufficient Enrollment
"This study was terminated on November 20, 2003 because of poor recruitment. This study was not terminated due to safety/efficacy."""	Insufficient Enrollment
The study was stopped due to low subject enrollment. No safety issue or other concern factored into this decision.	Insufficient Enrollment
Poor accrual	Insufficient Enrollment
Insufficient enrollment	Insufficient Enrollment
This study was stopped due to slow enrollment	Insufficient Enrollment
Poor accrual	Insufficient Enrollment
Enrollment has been terminated due to a slow rate of enrollment.	Insufficient Enrollment
Poor recruitment	Insufficient Enrollment
Slow accrual	Insufficient Enrollment
Slow recruitment	Insufficient Enrollment
terminated due to inability to recruit subjects	Insufficient Enrollment
Insufficient enrollment	Insufficient Enrollment
"Slow accrual, study terminated."""	Insufficient Enrollment
lack of enrollment	Insufficient Enrollment
"Due to specimen collection difficulties; this study has been terminated"	Insufficient Enrollment
Low Accrual	Insufficient Enrollment
Insufficient accrual	Insufficient Enrollment
Terminated due to lack of patient recruitment	Insufficient Enrollment
Low accruals	Insufficient Enrollment
Low participant accrual.	Insufficient Enrollment
"Prior to recruitment, study terminated lack of recruitment interest."""	Insufficient Enrollment
Insufficient Accrual	Insufficient Enrollment
The study population is smaller than expected. No subjects were included.	Insufficient Enrollment
low accrual	Insufficient Enrollment
"Subject recruitment was slow, so enrollment has been closed."""	Insufficient Enrollment
low accrual	Insufficient Enrollment
Low accrual rate	Insufficient Enrollment
Poor recruitment	Insufficient Enrollment
not enough enrollment	Insufficient Enrollment
subject enrollment goals not met	Insufficient Enrollment
low patient number after 2 years recruiting	Insufficient Enrollment
Withdrawn due to lack of study participants	Insufficient Enrollment
Slow enrollment	Insufficient Enrollment
Withdrawn due to low accrual	Insufficient Enrollment
Lack of enrollment	Insufficient Enrollment
Lack of enrollment	Insufficient Enrollment
Difficulty in recruting patients	Insufficient Enrollment
Recruitment was suboptimal	Insufficient Enrollment
Study terminated due to low recruitment.	Insufficient Enrollment
Lack of recruitment	Insufficient Enrollment
poor enrollment	Insufficient Enrollment
The exclusion criteria were stringent and enrollment was slow.	Insufficient Enrollment
patients with neurological disease not included	Insufficient Enrollment
Slow recruitment	Insufficient Enrollment
Difficulty finding the required patient population	Insufficient Enrollment
Closed to Accrual	Insufficient Enrollment
terminated due to lack of accrual.	Insufficient Enrollment
Not enough recruitment	Insufficient Enrollment
Insufficient enrollment to justify keeping open.	Insufficient Enrollment
Study stopped because of disappointing inclusion rates	Insufficient Enrollment
low recruitment	Insufficient Enrollment
Due to poor accrual of the study	Insufficient Enrollment
Low levels of recruitment	Insufficient Enrollment
Tightly defined inclusion criteria were making recruitment very slow.	Insufficient Enrollment
"Subjects declined enrollment; sponsor/PI elected to close study."	Insufficient Enrollment
The trial was stopped earlier than planned because of the slow accrual rate.	Insufficient Enrollment
Inadequate recruitment	Insufficient Enrollment
Lack of enrolment	Insufficient Enrollment
Lack of subject enrollment over the past two years.	Insufficient Enrollment
Unsatisfactory enrollment	Insufficient Enrollment
Study stopped due to lack of elegible patient enrollment	Insufficient Enrollment
Slow enrollment	Insufficient Enrollment
Difficulty finding the required patient population	Insufficient Enrollment
Insufficient recruitment.	Insufficient Enrollment
Inadequate patient recruitment	Insufficient Enrollment
failure to accrue	Insufficient Enrollment
Inability to recruit in time a sufficient number of patients	Insufficient Enrollment
Slow enrollment	Insufficient Enrollment
Slow enrollment decreased sample size No unexpected safety issues.	Insufficient Enrollment
Insufficient enrollment	Insufficient Enrollment
lack of enrollment	Insufficient Enrollment
Trial prematurely discontinued due to slow recruitment	Insufficient Enrollment
Due to slow accrual of patients	Insufficient Enrollment
The study was discontinued prematurely on 25 February 2008 due to slow enrollment	Insufficient Enrollment
Lack of patients compatible with the protocol__s criteria	Insufficient Enrollment
Lack of recruitment/participants	Insufficient Enrollment
Study terminated due to lack of enrollment.	Insufficient Enrollment
Unable to successfully recruit subjects to this study.	Insufficient Enrollment
Insufficient subject enrollment	Insufficient Enrollment
Recruiting took longer than expected due to a lack of eligible patients (very strong inclusion and exclusion criterias)	Insufficient Enrollment
Failure to Recruit in a Timely manner	Insufficient Enrollment
The study was discontinued prematurely on December 18 2008 due to slow recruitment	Insufficient Enrollment
recruitment goals met	Insufficient Enrollment
The study was prematurely terminated because of slow recruitment	Insufficient Enrollment
"The study was prematurely terminated, due to difficulties in the recruitment of T2DM patients who are not under statin therapy at inclusion."""	Insufficient Enrollment
Recruitment goals could not be met.	Insufficient Enrollment
Inadequate eligible subjects to expect sufficient numbers to analyse outcomes.	Insufficient Enrollment
rate of enrollment	Insufficient Enrollment
Study stopped due to poor enrollment	Insufficient Enrollment
Inability to recruit	Insufficient Enrollment
Insufficient enrollment	Insufficient Enrollment
Due to slow accrual	Insufficient Enrollment
lack of enrollment	Insufficient Enrollment
Inadequate number of eligible patients	Insufficient Enrollment
No Accrual	Insufficient Enrollment
Unable to recruit adaquate number of GHB dependent subjects	Insufficient Enrollment
Lack of enrollment	Insufficient Enrollment
Lack of enrollment.	Insufficient Enrollment
Unable to recruit participants	Insufficient Enrollment
due to poor enrollment	Insufficient Enrollment
difficulty with accrual	Insufficient Enrollment
Low recruitment	Insufficient Enrollment
Lack of accrual	Insufficient Enrollment
Low accrual	Insufficient Enrollment
slow accrual	Insufficient Enrollment
Study was terminated because of poor enrollment.	Insufficient Enrollment
The study was terminated due to slow accrual.	Insufficient Enrollment
Unforeseen difficulty identifying and enrolling eligible subjects	Insufficient Enrollment
enrollment insufficient: lack of motivated patients	Insufficient Enrollment
Study halted due to low recruitment. The 3 participants at time of termination transferred into study P04538 (NCT00727077). See NCT00727077 for details/results.	Insufficient Enrollment
"Due to failure to control sufficient patients in the active arm, this study has now been closed."""	Insufficient Enrollment
Study terminated due to low enrollment.	Insufficient Enrollment
insufficient recruitment	Insufficient Enrollment
Lack of patients	Insufficient Enrollment
Poor enrollment	Insufficient Enrollment
Insufficient recruitment rate	Insufficient Enrollment
Study subject enrollment difficulties	Insufficient Enrollment
Low accrual.	Insufficient Enrollment
Difficulty in recruiting subjects	Insufficient Enrollment
problem of accrual	Insufficient Enrollment
Study funding was withdrawn by the sponsor following agreement that slow patient recruitment warranted a new approach.	Insufficient Enrollment
Unsufficient referrals for recruitment	Insufficient Enrollment
no eligible patients can be found	Insufficient Enrollment
Unable to recruit necessary sample size	Insufficient Enrollment
decision to stop the study because of enrollment difficulties.	Insufficient Enrollment
Low enrollment rates	Insufficient Enrollment
Closed due to insufficient recruitment.	Insufficient Enrollment
Inability to recruit required number of subjects.	Insufficient Enrollment
36 cases were included and the 4 centers and they are unable to increase their recruitment to obtain the 400 cases necessary to reach statistical significance.	Insufficient Enrollment
Registration is less	Insufficient Enrollment
Recruitment Goal of 20 Not Met	Insufficient Enrollment
Recruitment challenges	Insufficient Enrollment
The study was terminated due to low enrollment.	Insufficient Enrollment
No recruitment	Insufficient Enrollment
Poor accrual	Insufficient Enrollment
Discontinued due to non-enrollment.	Insufficient Enrollment
low patient recruitment	Insufficient Enrollment
Lack of recruitment	Insufficient Enrollment
Low enrollment	Insufficient Enrollment
lack of enrollment	Insufficient Enrollment
Closed due to lack of enrollment	Insufficient Enrollment
Poor enrollment	Insufficient Enrollment
Study stopped due to low enrollment	Insufficient Enrollment
Patient recruitment was not sufficient to achieve the needed patient numbers.	Insufficient Enrollment
insufficient recruitment	Insufficient Enrollment
The study was stopped due to low enrollment.	Insufficient Enrollment
"Lack of accrual, study closed."""	Insufficient Enrollment
Unable to recruit any subjects	Insufficient Enrollment
Sponsor terminated study early due to limited enrollment and follow-up.	Insufficient Enrollment
Inadequate enrollment	Insufficient Enrollment
inadequate recruitment	Insufficient Enrollment
Stopped early due to low enrollment	Insufficient Enrollment
The study was terminated because it was not enrolling at the expected rate	Insufficient Enrollment
It is too difficult to recruit suitable patients.	Insufficient Enrollment
Inadequate enrollment	Insufficient Enrollment
"According to the study design, in the first step the number of responses was lower than the number required (&lt; 7)."""	Insufficient Enrollment
Slow accrual	Insufficient Enrollment
"Study was closed June 23, 2008 due to low enrollment."""	Insufficient Enrollment
low enrollment	Insufficient Enrollment
Study closed. Difficult enrollment of patients with prostatitis.	Insufficient Enrollment
Recruitment was taking longer than originally anticipated.	Insufficient Enrollment
Low accrual rate	Insufficient Enrollment
No enrollment because of war in the study country.	Insufficient Enrollment
Withdrawn for poor accrual	Insufficient Enrollment
Study suspended due to low enrollment	Insufficient Enrollment
poor accrual	Insufficient Enrollment
Terminated early due to slow recruitment	Insufficient Enrollment
Study terminated due to low enrollment.	Insufficient Enrollment
Recruitment difficulties	Insufficient Enrollment
This trial discontinued on 2 May 2008 due to lack of enrolment	Insufficient Enrollment
"New enrollment has been suspended, currently following previously enrolled participants"""	Insufficient Enrollment
slow accrual	Insufficient Enrollment
low accrual	Insufficient Enrollment
Trial is currently suspended to enrollment by study sponsor due to slow accrual.	Insufficient Enrollment
This trial discontinued on 30 JUN 2006 due to a lack of enrolment	Insufficient Enrollment
The study has been halted prematurely due to a low recruitment.	Insufficient Enrollment
Study was terminated due to lack of enrollment.	Insufficient Enrollment
Enrollment rate was too slow.	Insufficient Enrollment
Study terminated due to low accrual.	Insufficient Enrollment
"Difficulty finding eligible sites/patients; current situation in health policy cause negative effect on existing/planned contracts for integrated care program"	Insufficient Enrollment
"due to very low recruitment. For this reason, there will be no further analysis and reporting of this study."""	Insufficient Enrollment
Slow Accrual	Insufficient Enrollment
Difficulties with enrollment.	Insufficient Enrollment
poor enrolment	Insufficient Enrollment
Slow Enrollment	Insufficient Enrollment
