normalised_xref_id	normalised_id
SCTID:707442002	MONDO:0012580
MEDGEN:777976	MONDO:0012580
NANDO:1200746	MONDO:0012580
UMLS:C1970440	MONDO:0012586
MEDGEN:370259	MONDO:0012586
MESH:C567045	MONDO:0012586
OMIM:610947	MONDO:0012586
DOID:0110722	MONDO:0012588
OMIM:610951	MONDO:0012588
UMLS:C1838571	MONDO:0012588
GARD:1220	MONDO:0012588
MEDGEN:325457	MONDO:0012588
MESH:C563989	MONDO:0012588
ORDO:228366	MONDO:0012588
ICD9:758.5	MONDO:0012589
UMLS:C1970431	MONDO:0012589
NCIT:C129872	MONDO:0012589
MEDGEN:370910	MONDO:0012589
ORDO:2896	MONDO:0012589
DOID:0060488	MONDO:0012589
NORD:1921	MONDO:0012589
SCTID:702344008	MONDO:0012589
OMIM:610954	MONDO:0012589
MESH:C537403	MONDO:0012589
GARD:4372	MONDO:0012589
ICD11.FOUNDATION:2040786134	MONDO:0012589
DOID:0060590	MONDO:0012590
UMLS:C1970416	MONDO:0012590
MEDGEN:410064	MONDO:0012590
MESH:C567043	MONDO:0012590
NCIT:C173111	MONDO:0012590
OMIM:610965	MONDO:0012590
MEDGEN:419332	MONDO:0012591
ICD11.FOUNDATION:1718903422	MONDO:0012591
ORDO:216828	MONDO:0012591
OMIM:610967	MONDO:0012591
GARD:8699	MONDO:0012591
DOID:0110344	MONDO:0012591
MESH:C567042	MONDO:0012591
UMLS:C2931093	MONDO:0012591
MESH:C567034	MONDO:0012593
SCTID:719098007	MONDO:0012593
OMIM:610978	MONDO:0012593
UMLS:C1970269	MONDO:0012593
ICD11.FOUNDATION:809856670	MONDO:0012593
ORDO:209905	MONDO:0012593
MEDGEN:369694	MONDO:0012593
GARD:12163	MONDO:0012593
GARD:17098	MONDO:0012594
MEDGEN:483045	MONDO:0012594
NANDO:2200798	MONDO:0012594
ORDO:200418	MONDO:0012594
NANDO:2200790	MONDO:0012594
MESH:C572568	MONDO:0012594
OMIM:610984	MONDO:0012594
UMLS:C3463916	MONDO:0012594
DOID:0050419	MONDO:0012594
ORDO:284417	MONDO:0012596
SCTID:718603002	MONDO:0012596
MESH:C567032	MONDO:0012596
OMIM:610992	MONDO:0012596
DOID:0050723	MONDO:0012596
MEDGEN:410026	MONDO:0012596
UMLS:C1970253	MONDO:0012596
GARD:13273	MONDO:0012596
MESH:C567024	MONDO:0012605
OMIM:611040	MONDO:0012605
MEDGEN:410021	MONDO:0012605
GARD:17205	MONDO:0012605
UMLS:C1970236	MONDO:0012605
DOID:0060837	MONDO:0012605
ORDO:251279	MONDO:0012605
MESH:C567023	MONDO:0012608
OMIM:611067	MONDO:0012608
GARD:17101	MONDO:0012608
DOID:0111213	MONDO:0012608
MEDGEN:369682	MONDO:0012608
UMLS:C1970211	MONDO:0012608
ORDO:206580	MONDO:0012608
ORDO:500533	MONDO:0012611
UMLS:C1970203	MONDO:0012611
DOID:0070511	MONDO:0012611
MEDGEN:370203	MONDO:0012611
OMIM:611087	MONDO:0012611
GARD:12913	MONDO:0012611
MESH:C567020	MONDO:0012611
MEDGEN:370848	MONDO:0012614
MESH:C567017	MONDO:0012614
OMIM:611092	MONDO:0012614
GARD:22542	MONDO:0012614
DOID:0081182	MONDO:0012614
UMLS:C1970198	MONDO:0012614
GARD:11911	MONDO:0012621
MEDGEN:370197	MONDO:0012621
OMIM:611102	MONDO:0012621
ICD9:758.39	MONDO:0012621
UMLS:C1970187	MONDO:0012621
ICD11.FOUNDATION:1430704280	MONDO:0012621
SCTID:700489002	MONDO:0012621
MESH:C567010	MONDO:0012621
ORDO:94064	MONDO:0012621
ORDO:137898	MONDO:0012622
SCTID:703537008	MONDO:0012622
MEDGEN:370845	MONDO:0012622
MESH:C567009	MONDO:0012622
UMLS:C1970180	MONDO:0012622
NORD:1941	MONDO:0012622
OMIM:611105	MONDO:0012622
GARD:12652	MONDO:0012622
DOID:0112072	MONDO:0012624
MEDGEN:1648400	MONDO:0012624
MESH:C567006	MONDO:0012624
UMLS:C4747517	MONDO:0012624
GARD:12986	MONDO:0012624
ORDO:99901	MONDO:0012624
OMIM:611126	MONDO:0012624
SCTID:725046003	MONDO:0012624
ICD10CM:H35.5	MONDO:0012625
DOID:0110399	MONDO:0012625
GARD:15508	MONDO:0012625
MESH:C567005	MONDO:0012625
UMLS:C1970163	MONDO:0012625
OMIM:611131	MONDO:0012625
MEDGEN:410004	MONDO:0012625
DOID:0070118	MONDO:0012626
UMLS:C1970161	MONDO:0012626
MEDGEN:410003	MONDO:0012626
OMIM:611134	MONDO:0012626
GARD:15509	MONDO:0012626
UMLS:C1970027	MONDO:0012634
ORDO:314555	MONDO:0012634
GARD:17422	MONDO:0012634
OMIM:611174	MONDO:0012634
MEDGEN:370148	MONDO:0012634
MESH:C566988	MONDO:0012634
DOID:0070260	MONDO:0012635
SCTID:717774004	MONDO:0012635
UMLS:C1970021	MONDO:0012635
GARD:12411	MONDO:0012635
MEDGEN:409971	MONDO:0012635
MESH:C566987	MONDO:0012635
OMIM:611182	MONDO:0012635
ORDO:95428	MONDO:0012635
GARD:10226	MONDO:0012637
MEDGEN:443957	MONDO:0012637
SCTID:718750004	MONDO:0012637
UMLS:C2931011	MONDO:0012637
MESH:C535756	MONDO:0012637
ORDO:263508	MONDO:0012637
OMIM:611209	MONDO:0012637
DOID:0070259	MONDO:0012637
GARD:9292	MONDO:0012638
UMLS:C1970013	MONDO:0012638
DOID:0111812	MONDO:0012638
OMIM:611222	MONDO:0012638
MESH:C566985	MONDO:0012638
SCTID:720010009	MONDO:0012638
ORDO:77299	MONDO:0012638
MEDGEN:370809	MONDO:0012638
SCTID:732932004	MONDO:0012639
MEDGEN:442343	MONDO:0012639
UMLS:C2749936	MONDO:0012639
DOID:0110771	MONDO:0012639
MESH:C567628	MONDO:0012639
ORDO:209951	MONDO:0012639
GARD:4922	MONDO:0012639
OMIM:611225	MONDO:0012639
GARD:12443	MONDO:0012640
ICD11.FOUNDATION:905681283	MONDO:0012640
MESH:C566984	MONDO:0012640
UMLS:C1970011	MONDO:0012640
SCTID:720638000	MONDO:0012640
NCIT:C134954	MONDO:0012640
MEDGEN:370808	MONDO:0012640
ORDO:139515	MONDO:0012640
OMIM:611228	MONDO:0012640
DOID:0110184	MONDO:0012640
ORDO:171622	MONDO:0012643
UMLS:C1970009	MONDO:0012643
SCTID:726606003	MONDO:0012643
OMIM:611252	MONDO:0012643
GARD:12749	MONDO:0012643
MESH:C566983	MONDO:0012643
DOID:0110783	MONDO:0012643
MEDGEN:409967	MONDO:0012643
GARD:10223	MONDO:0012648
MEDGEN:370754	MONDO:0012648
NCIT:C129975	MONDO:0012648
UMLS:C1969809	MONDO:0012648
OMIM:611283	MONDO:0012648
MESH:C535541	MONDO:0012648
ORDO:79159	MONDO:0012648
MESH:C566970	MONDO:0012650
UMLS:C1969799	MONDO:0012650
ORDO:169079	MONDO:0012650
OMIM:611291	MONDO:0012650
GARD:17045	MONDO:0012650
MEDGEN:369590	MONDO:0012650
SCTID:720853005	MONDO:0012650
GARD:17644	MONDO:0012651
UMLS:C1969796	MONDO:0012651
OMIM:611302	MONDO:0012651
ORDO:397946	MONDO:0012651
DOID:0050941	MONDO:0012651
MEDGEN:370750	MONDO:0012651
MESH:C566969	MONDO:0012651
ORDO:206549	MONDO:0012652
MESH:C566968	MONDO:0012652
UMLS:C1969785	MONDO:0012652
GARD:12536	MONDO:0012652
OMIM:611307	MONDO:0012652
MEDGEN:370102	MONDO:0012652
DOID:0110284	MONDO:0012652
UMLS:C1969655	MONDO:0012656
OMIM:611369	MONDO:0012656
MESH:C566961	MONDO:0012656
SCTID:715420005	MONDO:0012656
DOID:0060653	MONDO:0012656
ORDO:137783	MONDO:0012656
GARD:12644	MONDO:0012656
MEDGEN:369555	MONDO:0012656
OMIM:611376	MONDO:0012657
MEDGEN:369554	MONDO:0012657
MESH:C548078	MONDO:0012657
UMLS:C1969653	MONDO:0012657
ICD11.FOUNDATION:891810441	MONDO:0012658
UMLS:C1969652	MONDO:0012658
DOID:0110975	MONDO:0012658
GARD:16963	MONDO:0012658
MEDGEN:409880	MONDO:0012658
ORDO:140908	MONDO:0012658
OMIM:611377	MONDO:0012658
SCTID:770406002	MONDO:0012658
DOID:0110021	MONDO:0012659
MESH:C566958	MONDO:0012659
UMLS:C1969651	MONDO:0012659
MEDGEN:370717	MONDO:0012659
OMIM:611378	MONDO:0012659
ICD10CM:H35.5	MONDO:0012662
GARD:15514	MONDO:0012662
UMLS:C1568249	MONDO:0012662
MEDGEN:292821	MONDO:0012662
OMIM:611383	MONDO:0012662
DOID:0110840	MONDO:0012662
UMLS:C1969645	MONDO:0012664
GARD:17425	MONDO:0012664
DOID:0050942	MONDO:0012664
ICD10CM:G11.4	MONDO:0012664
ORDO:314603	MONDO:0012664
OMIM:611390	MONDO:0012664
MESH:C566956	MONDO:0012664
MEDGEN:370715	MONDO:0012664
OMIM:611391	MONDO:0012665
ORDO:217046	MONDO:0012665
MEDGEN:814437	MONDO:0012665
UMLS:C3808107	MONDO:0012665
GARD:18236	MONDO:0012665
DOID:0110264	MONDO:0012665
ORDO:217052	MONDO:0012665
MESH:C566955	MONDO:0012665
MESH:C566954	MONDO:0012667
OMIM:611407	MONDO:0012667
DOID:0110446	MONDO:0012667
UMLS:C1969639	MONDO:0012667
GARD:15515	MONDO:0012667
MEDGEN:370063	MONDO:0012667
DOID:0070484	MONDO:0012669
MESH:C548032	MONDO:0012669
ICD9:709.09	MONDO:0012669
ICD11.FOUNDATION:1025118245	MONDO:0012669
GARD:10714	MONDO:0012669
ORDO:137605	MONDO:0012669
SCTID:703541007	MONDO:0012669
UMLS:C1969623	MONDO:0012669
NCIT:C176941	MONDO:0012669
OMIM:611431	MONDO:0012669
MEDGEN:370709	MONDO:0012669
MESH:C566951	MONDO:0012670
OMIM:611451	MONDO:0012670
MEDGEN:409872	MONDO:0012670
UMLS:C1969621	MONDO:0012670
GARD:22627	MONDO:0012670
DOID:0110515	MONDO:0012670
ORDO:199247	MONDO:0012675
UMLS:C1852529	MONDO:0012675
DOID:0090030	MONDO:0012675
MEDGEN:343831	MONDO:0012675
OMIM:611489	MONDO:0012675
GARD:13101	MONDO:0012675
DOID:0110944	MONDO:0012676
MEDGEN:370598	MONDO:0012676
GARD:5993	MONDO:0012676
MESH:C566933	MONDO:0012676
OMIM:611490	MONDO:0012676
UMLS:C1969106	MONDO:0012676
MEDGEN:409754	MONDO:0012679
ORDO:210110	MONDO:0012679
UMLS:C1969093	MONDO:0012679
GARD:4156	MONDO:0012679
DOID:0110945	MONDO:0012679
MESH:C566931	MONDO:0012679
OMIM:611497	MONDO:0012679
UMLS:C1969086	MONDO:0012682
MESH:C566928	MONDO:0012682
GARD:17514	MONDO:0012682
DOID:0111989	MONDO:0012682
ORDO:331226	MONDO:0012682
OMIM:611521	MONDO:0012682
MEDGEN:409751	MONDO:0012682
ICD11.FOUNDATION:1612653027	MONDO:0012683
SCTID:718606005	MONDO:0012683
GARD:10710	MONDO:0012683
ORDO:166073	MONDO:0012683
MEDGEN:370596	MONDO:0012683
MESH:C548074	MONDO:0012683
UMLS:C1969084	MONDO:0012683
DOID:0060275	MONDO:0012683
OMIM:611523	MONDO:0012683
DOID:0110083	MONDO:0012684
MEDGEN:409749	MONDO:0012684
MESH:C566925	MONDO:0012684
OMIM:611528	MONDO:0012684
UMLS:C1969081	MONDO:0012684
MESH:C566924	MONDO:0012687
GARD:17822	MONDO:0012687
OMIM:611543	MONDO:0012687
UMLS:C1969063	MONDO:0012687
ORDO:464760	MONDO:0012687
MEDGEN:370593	MONDO:0012687
NANDO:2201152	MONDO:0012693
MESH:C566917	MONDO:0012693
OMIM:611556	MONDO:0012693
UMLS:C1969054	MONDO:0012693
SCTID:725027004	MONDO:0012693
ORDO:137625	MONDO:0012693
GARD:10760	MONDO:0012693
MEDGEN:409741	MONDO:0012693
MEDGEN:398476	MONDO:0012698
UMLS:C2700405	MONDO:0012698
OMIM:611584	MONDO:0012698
DOID:0110956	MONDO:0012698
GARD:15521	MONDO:0012698
OMIM:611588	MONDO:0012699
ORDO:206554	MONDO:0012699
GARD:12538	MONDO:0012699
MESH:C566912	MONDO:0012699
MEDGEN:370585	MONDO:0012699
DOID:0110296	MONDO:0012699
UMLS:C1969040	MONDO:0012699
MEDGEN:1771439	MONDO:0012700
GARD:12354	MONDO:0012700
ORDO:93610	MONDO:0012700
OMIM:611590	MONDO:0012700
UMLS:C5436235	MONDO:0012700
OMIM:611597	MONDO:0012701
UMLS:C3808115	MONDO:0012701
MESH:C566909	MONDO:0012701
DOID:0110239	MONDO:0012701
MEDGEN:814445	MONDO:0012701
GARD:17066	MONDO:0012703
MESH:C566908	MONDO:0012703
OMIM:611603	MONDO:0012703
NCIT:C148461	MONDO:0012703
UMLS:C4305153	MONDO:0012703
ORDO:171680	MONDO:0012703
MEDGEN:930822	MONDO:0012703
GARD:15522	MONDO:0012704
UMLS:C1969024	MONDO:0012704
OMIM:611615	MONDO:0012704
DOID:0110444	MONDO:0012704
MESH:C566907	MONDO:0012704
MEDGEN:370583	MONDO:0012704
UMLS:C1968843	MONDO:0012709
GARD:15524	MONDO:0012709
MESH:C566899	MONDO:0012709
OMIM:611638	MONDO:0012709
MEDGEN:369356	MONDO:0012709
MESH:C567129	MONDO:0012714
SCTID:702343002	MONDO:0012714
UMLS:C2673677	MONDO:0012714
ORDO:289377	MONDO:0012714
MEDGEN:435983	MONDO:0012714
GARD:17324	MONDO:0012714
DOID:0081341	MONDO:0012714
OMIM:611705	MONDO:0012714
DOID:0112287	MONDO:0012716
GARD:10629	MONDO:0012716
UMLS:C2673649	MONDO:0012716
OMIM:611717	MONDO:0012716
ORDO:163654	MONDO:0012716
SCTID:718765003	MONDO:0012716
MESH:C567128	MONDO:0012716
ICD11.FOUNDATION:897226700	MONDO:0012716
MEDGEN:435975	MONDO:0012716
UMLS:C2673642	MONDO:0012718
MESH:C567126	MONDO:0012718
MEDGEN:435972	MONDO:0012718
ORDO:137908	MONDO:0012718
OMIM:611719	MONDO:0012718
SCTID:724279004	MONDO:0012718
DOID:0111473	MONDO:0012718
GARD:16950	MONDO:0012718
MEDGEN:382151	MONDO:0012719
UMLS:C2673635	MONDO:0012719
ORDO:139406	MONDO:0012719
GARD:12505	MONDO:0012719
MESH:C567125	MONDO:0012719
OMIM:611721	MONDO:0012719
DOID:0111330	MONDO:0012719
SCTID:720864008	MONDO:0012719
OMIM:611722	MONDO:0012720
MEDGEN:392873	MONDO:0012720
GARD:10289	MONDO:0012720
UMLS:C2673266	MONDO:0012720
MESH:C567097	MONDO:0012720
ICD11.FOUNDATION:383417276	MONDO:0012721
MEDGEN:388595	MONDO:0012721
OMIM:611726	MONDO:0012721
ORDO:263516	MONDO:0012721
MESH:C567095	MONDO:0012721
DOID:0111446	MONDO:0012721
GARD:2167	MONDO:0012721
UMLS:C2673257	MONDO:0012721
SCTID:783064000	MONDO:0012721
ICD10CM:H35.5	MONDO:0012723
MEDGEN:346672	MONDO:0012723
MESH:C565720	MONDO:0012723
GARD:10487	MONDO:0012723
UMLS:C1857821	MONDO:0012723
DOID:0110291	MONDO:0012723
OMIM:611755	MONDO:0012723
NANDO:2200449	MONDO:0012724
MESH:C567090	MONDO:0012724
UMLS:C2673198	MONDO:0012724
NANDO:2200454	MONDO:0012724
DOID:0090063	MONDO:0012724
OMIM:611762	MONDO:0012724
NCIT:C119043	MONDO:0012724
MEDGEN:435869	MONDO:0012724
ORDO:247868	MONDO:0012724
GARD:17201	MONDO:0012724
MEDGEN:382034	MONDO:0012725
MESH:C567089	MONDO:0012725
GARD:17504	MONDO:0012725
ICD11.FOUNDATION:69778702	MONDO:0012725
ICD9:272.8	MONDO:0012725
OMIM:611771	MONDO:0012725
ORDO:329481	MONDO:0012725
SCTID:446923008	MONDO:0012725
UMLS:C2673196	MONDO:0012725
ICD9:593.89	MONDO:0012725
NANDO:2200134	MONDO:0012725
SCTID:702428000	MONDO:0012726
UMLS:C2673195	MONDO:0012726
ICD9:758.89	MONDO:0012726
ORDO:73229	MONDO:0012726
MEDGEN:382033	MONDO:0012726
GARD:10889	MONDO:0012726
OMIM:611773	MONDO:0012726
MESH:C567088	MONDO:0012726
MESH:C567086	MONDO:0012729
UMLS:C2673187	MONDO:0012729
DOID:0080339	MONDO:0012729
GARD:18356	MONDO:0012729
OMIM:611783	MONDO:0012729
MEDGEN:435867	MONDO:0012729
OMIM:611788	MONDO:0012730
UMLS:C2673186	MONDO:0012730
MESH:C567085	MONDO:0012730
GARD:15527	MONDO:0012730
MEDGEN:435866	MONDO:0012730
MESH:C567518	MONDO:0012733
SCTID:723828008	MONDO:0012733
DOID:0050662	MONDO:0012733
OMIM:611809	MONDO:0012733
MEDGEN:854806	MONDO:0012733
ICD10CM:H35.5	MONDO:0012733
ORDO:139455	MONDO:0012733
GARD:10301	MONDO:0012733
UMLS:C3888198	MONDO:0012733
SCTID:723720008	MONDO:0012734
MEDGEN:394528	MONDO:0012734
GARD:10302	MONDO:0012734
MESH:C567517	MONDO:0012734
OMIM:611812	MONDO:0012734
NCIT:C123726	MONDO:0012734
UMLS:C2678492	MONDO:0012734
ORDO:139466	MONDO:0012734
MESH:C567515	MONDO:0012736
OMIM:611818	MONDO:0012736
DOID:0110650	MONDO:0012736
GARD:10435	MONDO:0012736
UMLS:C2678485	MONDO:0012736
MEDGEN:395635	MONDO:0012736
UMLS:C2678484	MONDO:0012737
GARD:10436	MONDO:0012737
MEDGEN:394836	MONDO:0012737
DOID:0110651	MONDO:0012737
OMIM:611819	MONDO:0012737
MESH:C567514	MONDO:0012737
DOID:0110652	MONDO:0012738
GARD:10437	MONDO:0012738
MESH:C567513	MONDO:0012738
UMLS:C2678483	MONDO:0012738
OMIM:611820	MONDO:0012738
MEDGEN:437218	MONDO:0012738
GARD:10300	MONDO:0012739
MESH:C567512	MONDO:0012739
ORDO:139450	MONDO:0012739
MEDGEN:394835	MONDO:0012739
OMIM:611863	MONDO:0012739
UMLS:C2678482	MONDO:0012739
UMLS:C2678480	MONDO:0012740
OMIM:611867	MONDO:0012740
ORDO:261330	MONDO:0012740
SCTID:734029004	MONDO:0012740
DOID:0060413	MONDO:0012740
GARD:17245	MONDO:0012740
DECIPHER:72	MONDO:0012740
MESH:C567511	MONDO:0012740
MEDGEN:395634	MONDO:0012740
MEDGEN:395633	MONDO:0012742
DOID:0110220	MONDO:0012742
MESH:C567509	MONDO:0012742
GARD:10361	MONDO:0012742
UMLS:C2678478	MONDO:0012742
OMIM:611875	MONDO:0012742
OMIM:611879	MONDO:0012745
MESH:C567506	MONDO:0012745
MEDGEN:395631	MONDO:0012745
UMLS:C2678475	MONDO:0012745
DOID:0110434	MONDO:0012745
GARD:15531	MONDO:0012745
OMIM:611880	MONDO:0012746
DOID:0110460	MONDO:0012746
UMLS:C2678474	MONDO:0012746
GARD:15532	MONDO:0012746
MEDGEN:437214	MONDO:0012746
UMLS:C0272066	MONDO:0012747
ORDO:57	MONDO:0012747
GARD:600	MONDO:0012747
ICD9:282.3	MONDO:0012747
OMIM:611881	MONDO:0012747
MESH:C562718	MONDO:0012747
MEDGEN:82895	MONDO:0012747
NANDO:1200834	MONDO:0012747
ICD11.FOUNDATION:1020924235	MONDO:0012747
SCTID:111578003	MONDO:0012747
UMLS:C5193016	MONDO:0012750
ORDO:53696	MONDO:0012750
SCTID:715565004	MONDO:0012750
MESH:C567502	MONDO:0012750
MEDGEN:1677784	MONDO:0012750
OMIM:611890	MONDO:0012750
GARD:16658	MONDO:0012750
MEDGEN:383209	MONDO:0012755
SCTID:718752007	MONDO:0012755
DOID:0050995	MONDO:0012755
OMIM:611907	MONDO:0012755
UMLS:C2677843	MONDO:0012755
ORDO:209970	MONDO:0012755
GARD:17108	MONDO:0012755
MESH:C567459	MONDO:0012755
ICD11.FOUNDATION:1855038011	MONDO:0012755
MEDGEN:461504	MONDO:0012756
ORDO:261197	MONDO:0012756
ICD9:758.39	MONDO:0012756
NCIT:C120408	MONDO:0012756
OMIM:611913	MONDO:0012756
SCTID:699307007	MONDO:0012756
UMLS:C3150154	MONDO:0012756
GARD:10740	MONDO:0012756
DOID:0070515	MONDO:0012756
MESH:C579850	MONDO:0012756
SCTID:718227006	MONDO:0012756
UMLS:C3150156	MONDO:0012757
SCTID:721977007	MONDO:0012757
GARD:16947	MONDO:0012757
MEDGEN:461506	MONDO:0012757
OMIM:611926	MONDO:0012757
ORDO:137631	MONDO:0012757
DECIPHER:77	MONDO:0012761
UMLS:C2749873	MONDO:0012761
SCTID:717973004	MONDO:0012761
MEDGEN:440897	MONDO:0012761
DOID:0060459	MONDO:0012761
GARD:10360	MONDO:0012761
MESH:C567626	MONDO:0012761
ORDO:251038	MONDO:0012761
OMIM:611936	MONDO:0012761
OMIM:611945	MONDO:0012766
SCTID:763369007	MONDO:0012766
UMLS:C2936880	MONDO:0012766
GARD:17064	MONDO:0012766
DOID:0110788	MONDO:0012766
MEDGEN:422458	MONDO:0012766
MESH:C567931	MONDO:0012766
ORDO:171612	MONDO:0012766
MEDGEN:393833	MONDO:0012767
OMIM:611953	MONDO:0012767
UMLS:C2677774	MONDO:0012767
DOID:0110023	MONDO:0012767
MESH:C567450	MONDO:0012767
MESH:C567439	MONDO:0012774
OMIM:612001	MONDO:0012774
SCTID:699254009	MONDO:0012774
UMLS:C2677613	MONDO:0012774
MEDGEN:393784	MONDO:0012774
DOID:0060394	MONDO:0012774
ORDO:199318	MONDO:0012774
DECIPHER:74	MONDO:0012774
GARD:10296	MONDO:0012774
UMLS:C2677608	MONDO:0012775
GARD:18289	MONDO:0012775
OMIM:612004	MONDO:0012775
MESH:C567438	MONDO:0012775
MEDGEN:394329	MONDO:0012775
MESH:C567437	MONDO:0012783
UMLS:C2677590	MONDO:0012783
OMIM:612015	MONDO:0012783
DOID:0080566	MONDO:0012783
SCTID:733084000	MONDO:0012783
MEDGEN:383145	MONDO:0012783
ORDO:244310	MONDO:0012783
GARD:12394	MONDO:0012783
MEDGEN:436985	MONDO:0012784
UMLS:C2677589	MONDO:0012784
MESH:C567436	MONDO:0012784
OMIM:612016	MONDO:0012784
DOID:0070241	MONDO:0012784
ORDO:139485	MONDO:0012784
SCTID:725394006	MONDO:0012784
GARD:10294	MONDO:0012784
SCTID:722457005	MONDO:0012786
UMLS:C4310806	MONDO:0012786
MEDGEN:934773	MONDO:0012786
ORDO:247794	MONDO:0012786
DOID:0070353	MONDO:0012786
MESH:C567434	MONDO:0012786
OMIM:612018	MONDO:0012786
GARD:17196	MONDO:0012786
UMLS:C2677586	MONDO:0012787
OMIM:612020	MONDO:0012787
ORDO:139480	MONDO:0012787
GARD:4924	MONDO:0012787
SCTID:719103009	MONDO:0012787
MEDGEN:383142	MONDO:0012787
DOID:0110790	MONDO:0012787
MESH:C567433	MONDO:0012787
UMLS:C2677567	MONDO:0012789
MESH:C567430	MONDO:0012789
NCIT:C168729	MONDO:0012789
OMIM:612067	MONDO:0012789
ICD11.FOUNDATION:548945828	MONDO:0012789
ORDO:210571	MONDO:0012789
SCTID:722435003	MONDO:0012789
GARD:10539	MONDO:0012789
DOID:0090048	MONDO:0012789
MEDGEN:436979	MONDO:0012789
NANDO:1200529	MONDO:0012789
OMIM:612073	MONDO:0012791
MESH:C567624	MONDO:0012791
MEDGEN:413170	MONDO:0012791
UMLS:C2749864	MONDO:0012791
ORDO:1933	MONDO:0012791
GARD:3681	MONDO:0012791
DOID:0080124	MONDO:0012791
DOID:0070331	MONDO:0012792
OMIM:612075	MONDO:0012792
ORDO:255235	MONDO:0012792
DOID:0080127	MONDO:0012792
SCTID:765100000	MONDO:0012792
GARD:13200	MONDO:0012792
UMLS:C2749861	MONDO:0012792
MEDGEN:412815	MONDO:0012792
MEDGEN:436974	MONDO:0012793
UMLS:C2677549	MONDO:0012793
OMIM:612076	MONDO:0012793
MESH:C567426	MONDO:0012793
GARD:15541	MONDO:0012793
MEDGEN:394313	MONDO:0012794
ORDO:157954	MONDO:0012794
OMIM:612079	MONDO:0012794
GARD:16987	MONDO:0012794
MESH:C567425	MONDO:0012794
UMLS:C2677535	MONDO:0012794
DOID:0112244	MONDO:0012794
ICD10CM:H35.5	MONDO:0012796
MESH:C567422	MONDO:0012796
GARD:10379	MONDO:0012796
OMIM:612095	MONDO:0012796
UMLS:C2677516	MONDO:0012796
DOID:0110376	MONDO:0012796
MEDGEN:383126	MONDO:0012796
MEDGEN:436962	MONDO:0012799
OMIM:612098	MONDO:0012799
UMLS:C2677506	MONDO:0012799
DOID:0110317	MONDO:0012799
MESH:C567419	MONDO:0012799
MEDGEN:393758	MONDO:0012802
DOID:0060482	MONDO:0012802
GARD:16988	MONDO:0012802
OMIM:612109	MONDO:0012802
MESH:C567416	MONDO:0012802
ORDO:157962	MONDO:0012802
UMLS:C2677500	MONDO:0012802
UMLS:C0268187	MONDO:0012803
ICD9:271.8	MONDO:0012803
MESH:C562603	MONDO:0012803
SCTID:84193000	MONDO:0012803
GARD:10372	MONDO:0012803
ICD11.FOUNDATION:2025219157	MONDO:0012803
ORDO:103909	MONDO:0012803
MEDGEN:75660	MONDO:0012803
OMIM:612119	MONDO:0012803
MEDGEN:393755	MONDO:0012804
OMIM:612124	MONDO:0012804
DOID:0110318	MONDO:0012804
UMLS:C2677491	MONDO:0012804
GARD:10541	MONDO:0012805
SCTID:724072002	MONDO:0012805
NANDO:1200531	MONDO:0012805
DOID:0090045	MONDO:0012805
ORDO:98811	MONDO:0012805
MEDGEN:330866	MONDO:0012805
OMIM:612126	MONDO:0012805
MESH:C564288	MONDO:0012805
UMLS:C1842534	MONDO:0012805
GARD:15542	MONDO:0012806
DOID:0081079	MONDO:0012806
MEDGEN:394295	MONDO:0012806
OMIM:612132	MONDO:0012806
UMLS:C2677481	MONDO:0012806
MESH:C567411	MONDO:0012806
NCIT:C176826	MONDO:0012806
UMLS:C2677349	MONDO:0012807
ORDO:158684	MONDO:0012807
MESH:C567408	MONDO:0012807
SCTID:716701004	MONDO:0012807
MEDGEN:436922	MONDO:0012807
OMIM:612138	MONDO:0012807
GARD:16991	MONDO:0012807
UMLS:C2677338	MONDO:0012808
GARD:15543	MONDO:0012808
OMIM:612158	MONDO:0012808
MESH:C567407	MONDO:0012808
DOID:0110428	MONDO:0012808
MEDGEN:393713	MONDO:0012808
GARD:12900	MONDO:0012812
OMIM:612164	MONDO:0012812
UMLS:C2677326	MONDO:0012812
MESH:C567404	MONDO:0012812
SCTID:768666006	MONDO:0012812
NCIT:C162472	MONDO:0012812
MEDGEN:436917	MONDO:0012812
DOID:0080436	MONDO:0012812
ORDO:599373	MONDO:0012812
SCTID:711482008	MONDO:0012815
GARD:17412	MONDO:0012815
ICD9:348.89	MONDO:0012815
ORDO:313838	MONDO:0012815
OMIMPS:612199	MONDO:0012815
UMLS:C2677299	MONDO:0012815
MESH:C567401	MONDO:0012815
MEDGEN:383079	MONDO:0012815
UMLS:C2677123	MONDO:0012820
OMIM:612229	MONDO:0012820
MEDGEN:436866	MONDO:0012820
GARD:17294	MONDO:0012824
NANDO:1200581	MONDO:0012824
DOID:0060789	MONDO:0012824
ORDO:280288	MONDO:0012824
UMLS:C2677109	MONDO:0012824
MEDGEN:383026	MONDO:0012824
OMIM:612233	MONDO:0012824
MESH:C567390	MONDO:0012824
NANDO:2201293	MONDO:0012824
MEDGEN:220892	MONDO:0012825
OMIM:612237	MONDO:0012825
SCTID:404079008	MONDO:0012825
ORDO:209916	MONDO:0012825
ICD9:171.9	MONDO:0012825
ONCOTREE:EMCHS	MONDO:0012825
UMLS:C1275278	MONDO:0012825
NCIT:C27502	MONDO:0012825
MESH:C563195	MONDO:0012825
DOID:6496	MONDO:0012825
